id_etudiant	id_promo	nom	prenom	id_secu	num_banque	 age
417	5	MEREDITH	Kathleen	420701606285245	XP80667599310504279627	24
418	2	RUFUS	Arica	982840451926624	RR14152428467255469480	30
419	6	WINDER	Harriet	452408006806126	UY55076009638892167073	23
420	9	FOUCH	Caryn	054494950579670	YH52411945174157863949	21
421	4	TORA	Catoe	356106108026302	NS40501718337240989405	28
422	6	CATOE	Segovia	144430639603909	EB92677737949827897550	29
423	11	ESTA	Classie	519982077056272	MZ99150772884350933374	19
424	3	ARICA	Mcquaid	596816657314922	EO02372647320698501941	20
425	6	MCELRATH	Deetta	418677126497845	KG27870073460072690669	24
426	5	BOSAK	Ayesha	421123759321295	YU86912414433836181378	18
427	10	VINCENZO	Mathers	214147641512888	DV92349567553807851371	30
428	2	MCELRATH	Ulysses	358445535704570	EB58923514148055848269	27
429	7	TAD	Speight	086715061413378	XD89049367600258764547	31
430	3	ED	Stefania	262276075151409	NP37612279873773883245	28
431	7	DIFILIPPO	Catoe	996116722702918	UC63389051377846905305	23
432	10	BURGETT	Stonebraker	134886064732508	PQ28287523930938121951	28
433	10	LORENZANA	Tora	753173775131098	EL16292691908880630849	30
434	10	HANZLIK	Bosak	421396938009159	FF15512907719372517759	27
435	1	LETCHWORTH	Haig	593915375417168	KR36116730137245338395	22
436	8	OELKE	Stasia	751047298714529	HG72925472507090793982	29
437	10	VALRIE	Towner	094903508343238	NM51471486144937352180	21
438	12	SATURNINA	Sytsma	755450072865127	KC44513777143310817843	21
439	10	RICARDO	Luna	889935149437087	DS37420203921771169450	29
440	4	KIMIKO	Ed	142716256760988	FH64747600043274001806	26
441	6	DEETTA	Arica	100920604384654	FS26102679861792234493	21
442	3	TORA	Erin	059175210118762	AE94467215345226241051	26
443	12	CHRISTINIA	Kolman	982308698911389	FR12505069536959219768	27
444	12	ERIN	Staff	407575161755681	OR94218679289680199285	22
445	2	KAZUKO	Stonebraker	565891034749114	ZT36148735862652289660	26
446	5	KAZUKO	Juliana	984868032996822	GN22863430883773818682	28
447	7	STANFORD	Haywood	445261002909859	JT73939764272018767147	25
448	11	DEETTA	Janey	834326314003722	OC84943011838087459364	30
449	2	VINCENZO	Carolynn	068628095261846	EG35954816810807924570	24
450	1	VINCENZO	Sima	257401832844660	JI01747150763924222973	21
451	1	SCHECK	Mcquaid	097874880886262	FK36761347801978498227	24
452	12	FRANCENE	Josey	681360482690109	WU10588288343547438619	18
453	7	PLEAS	Luna	199131232544607	MI34506312179261555745	30
454	4	CHITTENDEN	Monika	158702068667201	BM15916690152526627124	22
455	7	COLEY	Lillia	186549729914948	QB86991416244868234377	31
456	8	LUANN	Karren	359531289939186	AY01288554724391951942	20
457	4	SAUCIER	Boyd	283498693889877	WQ43181867524173095140	28
458	10	ASARO	Christinia	058675329484961	BV87738444756526582150	22
459	12	SCHECK	Stonebraker	489538903105915	BZ62607687851667728828	30
460	8	STAFF	Stanford	853624478723250	MM02746983285326147876	30
461	10	TERRELL	Rosalba	792924481882610	YT78969071076568498302	31
462	8	NEUHAUS	Gabriella	829850950000569	VA87946999620040048350	21
463	5	BURGETT	Pickles	536022259178453	FG11955767727430288644	30
464	9	STEIL	Bliss	462543665425953	RA28015841364578690244	23
465	8	BRITNI	Kolman	374121291923819	AC40340912654475503866	21
466	8	MANIE	Classie	099695957647722	SE15788050013159618779	18
467	12	HAYMAKER	Sandie	758871657758119	GR79206372485650703324	22
468	12	LINCOLN	Keli	971392028374912	PE47422471885095932918	31
469	12	JOAQUIN	Kolman	485423166961109	JV35849438058395687262	23
470	3	KOLMAN	Sartor	769158202526609	UP01014194515793634320	26
471	9	JOAQUIN	Isela	585251381117722	RV96449092891875168034	31
472	3	BLISS	Esta	137457081973630	TM17319967449761864584	31
473	2	MANIE	Crenshaw	120694698559514	DI37727847520203509557	28
474	8	JOSEY	Halina	478281869980761	RC24843033853243084994	24
475	7	VINCENZO	Mcelrath	445349260025874	IY00135068931154532312	20
476	4	RARDIN	Rafael	645873371615595	QG65147377640217725311	28
477	7	AARONS	Haymaker	324090553825842	OP33420157831023821024	29
478	11	SHANTI	Gabriella	157540909777024	EG37487511162664364794	20
479	2	EVELIA	Gerda	259022698306290	QG96091526700635373760	31
480	9	LORENZANA	Letchworth	927161083706402	QH95512454540541917255	27
481	7	EMMONS	Shanti	301044797779073	VE99862379705434299952	27
482	7	CATOE	Teasley	332384672424170	LU89866740619774096689	22
483	3	COONEY	Terrell	417765186881705	SK68394366220804097895	23
484	10	DANIELA	Patao	403607196152743	CU62975342562508760219	22
485	4	NELSON	Bastien	319203555081979	DF29923679325766245757	18
486	10	LAQUANDA	Towner	890179364209353	KY01017695650395855687	26
487	1	TU	Molton	612960496618824	YK95685911186669374258	22
488	1	DIFILIPPO	Chittenden	556886147960765	MJ94849844702919341204	18
489	12	MAREN	Mulvey	643125342651128	IG52713601013549829077	23
490	5	WALLACE	Kolman	765597270718384	ZD61284063729307081812	30
491	6	MCELRATH	Gabriella	352762555583348	OC45182298465154005846	24
492	8	PIEDAD	Caryn	804574874301513	DP42674566178214780706	24
493	1	RAFAEL	Britni	566320145604943	SL30148454089678516531	30
494	3	BASTIEN	Sima	216954000127117	VE93885939804065161356	23
495	9	PATAO	Mccurley	414382590549455	AO30815341015058534182	24
496	6	HAITH	Kenia	334680632252531	PX13581189344483862866	19
497	7	ED	Patao	099104890506550	AO42840699633732499299	27
498	9	CHIANG	Pisano	790750254693247	FN16894802386800855690	29
499	3	FRISCH	Mina	132725016100602	EI63997951252601872611	28
500	12	GERDA	Harriet	979879985553530	LS01052753527348201386	19
501	8	PIEDAD	Nelson	464363590789930	CT09475929544547389575	24
502	4	SEARS	Veronique	158860712088140	FC16733039580373475530	27
503	11	GABRIELLA	Mulvey	923643920889598	NL24152422443443143624	18
504	8	PLUMBER	Classie	570819674624314	AD31538399077094407800	20
505	3	ABELL	Boyles	789841518103796	MH68563787795515049647	22
506	2	BLISS	Barb	421400485854726	QU30711908050066685766	30
507	8	BOUDREAUX	Janiece	324080906392433	UY64588269554877044025	24
508	9	PISANO	Margorie	251096141918140	KQ45834507820390533129	19
509	4	GOETZINGER	Askey	214113000723788	HV85714413731461189428	25
510	7	VINCENZO	Speight	713545587756506	TA91630815776569006874	21
511	1	CHITTENDEN	Stegall	051053939306249	EO76586495532308653226	22
512	11	EILEEN	Pineo	689325945561224	MM15918954605969349677	18
513	2	CAROLYNN	Patao	916310943295113	IH76773060115304398155	24
514	5	ARICA	Zahl	763854732806297	IS23143044117105088899	24
515	6	MCELRATH	Goetzinger	299739847748487	ST23052270810316640781	21
516	7	STAFF	Staller	914254034100458	WL63313092470745245495	29
517	6	ANAMARIA	Ayesha	771590738267335	ZQ40397000941566316978	20
518	12	VERONIQUE	Sears	053924498748067	LX72965669790900760488	20
519	7	CARMELITA	Molton	517203899876468	KX93884738099526160685	31
520	11	CAROLYNN	Hamlin	534426071985683	CM69950052628630701951	20
521	12	MONTAG	Danziger	603251156166042	NY06854206368821404228	24
522	8	MAREN	Page	911150421355324	VG22665127646316193618	22
523	1	DUFFER	Haymaker	046924326107603	QB63153581020676056625	28
524	1	GUSE	Twiford	429863743297481	NX97916503405069087225	19
525	11	ASARO	Haymaker	032365837753668	AC58424027512697916885	28
526	7	BOUDREAUX	Robyn	526536034695172	FK07081646889868833916	27
527	9	SARTOR	Keli	907786766963878	XJ21605339383316843153	28
528	10	CAROLYNN	Piedad	246114362273653	VD81299036829603666643	22
529	5	HAYMAKER	Christinia	836695449954363	AH93711882284301110471	23
530	11	LANDEN	Mayne	315187321022798	FZ60358046933175495294	19
531	3	LAQUANDA	Kazuko	806262377983698	DN17330449032478332585	31
532	3	TU	Ed	670312411675101	KC72906897022565893638	26
533	7	JANIECE	Tu	911950736577243	AP68293670992286282486	26
534	6	STEIL	Emmons	789490435557992	XV15316826107641579282	25
535	12	JOSELYN	Janey	963670107878450	NC22839261211000084327	23
536	2	GOETZINGER	Eileen	491133602406527	KX29889872306146204068	26
537	4	BRITNI	Scheck	435235119849886	YU66268916355383169307	20
538	8	HOLDEMAN	Janey	356623024926121	MT61316363324972204634	25
539	3	ZAHL	Barb	734752464771207	OD34872303069148305594	26
540	1	COLEY	Miriam	451580072711663	MW22771149854506340477	31
541	3	MAYNE	Rafael	291723513027719	MK78194762756877237710	24
542	12	WANITA	Catoe	886243325251168	FY08344841256698412322	26
543	9	MARGORIE	Duffer	109969765162945	YE98344952992461518517	22
544	7	GRAYS	Vasquez	757356861673167	MY04049699833325452672	19
545	9	JANIECE	Luann	689333215074623	PW71695604356719679027	25
546	5	WINDER	Margorie	606320419397622	NF56394257276353320834	20
547	1	MERCY	Lillia	107502615545734	ZS80144764660180865895	18
548	8	CHIANG	Scheck	213441261391490	RI84228991196264267116	30
549	7	LAJUANA	Patao	322788246020480	QJ76907861073884792993	29
550	10	ED	Dorthey	104636536345280	BC55252957811045137647	23
551	1	BURGETT	Mulvey	277697717764353	HV53649558783301534410	22
552	1	LETCHWORTH	Cooney	780894091485068	GW38257994139711722254	26
553	2	KENIA	Teasley	425715016252615	SS37051470624059682374	19
554	1	TAD	Veronique	399171134170394	ZW84501868534597325180	21
555	7	CARYN	Graig	663952961353967	JO73909983834330770145	27
556	9	ISELA	Luann	238070317745620	XD27625611312341328466	25
557	8	RAFAEL	Difilippo	066488426544155	RH09069240874867765257	24
558	4	TWIFORD	Landen	151911570451209	ZQ74263983196772528996	28
559	3	BASTIEN	Anamaria	491832827587687	NX04467381841210959768	18
560	3	BOSAK	Sytsma	538028354987534	MD34796652363550559199	26
561	9	CLASSIE	Saturnina	846211074452920	DO99881516099045256418	19
562	11	RUTIGLIANO	Josey	497624758717712	MH10106341065837721160	23
563	5	MAREN	Danziger	544485687059755	JB17220693148894572548	21
564	8	DARCY	Segovia	044456742510275	YH35074058160570718881	26
565	8	STEPHANY	Ranger	911199251595229	GM18327745951841963541	20
566	1	ASARO	Tora	346975906947070	VK47142229527837291180	28
567	10	CARMELITA	Miriam	442488776073391	FW00397953021525723356	24
568	2	ISELA	Danziger	460538328361107	WL60556007269284909914	27
569	8	PLEAS	Letchworth	517950394214414	UC96333321806324447610	29
570	2	VINCENZO	Speight	294207917907180	SA43937895316199034321	19
571	6	BOYLES	Difilippo	381137570235464	BK98504098713633329015	20
572	3	MCELRATH	Josephine	473090688847702	XE77135522603964043869	19
573	11	BURGETT	Laquanda	712712500587636	UW81362241640339063442	22
574	11	JULIANA	Pleas	793949071132207	HC80150622663301426169	26
575	11	HAIG	Frase	099884708382635	AJ18555761377039767396	31
576	1	MADDOCK	Haith	130157783300365	EG85787288676639847078	26
577	10	LAQUANDA	Terrell	733730727016995	DK57358487090674158212	21
578	8	FRANCENE	Britni	965968361817572	AI71689227380020387179	19
579	2	FOUCH	Margareta	163872186773343	YP91996118084231433320	26
580	5	ANAMARIA	Pisano	923709271977708	TD40466472957124357088	25
581	6	TORA	Neta	100047142256669	XB88502197806535078345	29
582	2	BRITNI	Esta	998344429345527	GZ71868547486126768290	18
583	11	HARRIET	Kolman	810333404591699	AH77961580375712528197	31
584	10	BURGETT	Lillia	118910643877452	GM45284590699115766190	31
585	5	PAMULA	Letchworth	756596000101069	DQ56073341205672110254	24
586	6	KAZUKO	Bliss	830041245073689	QM14662560433293970283	28
587	5	PICKLES	Dorthey	443222016765771	SB83050827297955608035	29
588	5	PIEDAD	Fouch	172452501660161	HF39153344827035668217	24
589	10	MERCY	Tad	102809280330847	JQ97699270599952141991	29
590	3	KARREN	Stonebraker	474448609517750	QY49650726607276287572	27
591	1	LANDEN	Joselyn	401223815606283	PM97990148532494426746	20
592	9	KEECH	Karly	022604952009831	SP11502921136591322106	27
593	8	STASIA	Darcy	685198951869145	TA90611326105697297147	26
594	4	GABRIELLA	Hamlin	548845503548794	UF81830770417443638336	26
595	5	BARO	Abell	613316732515695	SB09725265211957213440	21
596	8	MARGARETA	Erin	147813172389957	DO51712817186831007892	27
597	10	AARONS	Idella	523987944315525	YP84799604389713557603	30
598	11	MCCURLEY	Rosalba	269957677586094	UZ80196580854380924136	29
599	8	MATHERS	Wanita	435593191186643	UJ33234534126309778562	23
600	2	CARLINE	Ed	827321078080861	IR93863322380540891779	19
601	11	MAREN	Maximina	618685342250388	IV64167985955747013769	21
602	5	KIMIKO	Redmond	473221733709632	QY19849090738837699175	31
603	4	BARO	Chittenden	909409821340931	MQ31604541783762039879	18
604	3	VALRIE	Tora	289696424706724	AE90716107304989103414	24
605	2	EMOGENE	Withey	551939217880321	AY49018170876253157805	31
606	9	DARCY	Bertone	022488372552355	BU86407330172481012923	28
607	12	BALLERINI	Boudreaux	996971638632056	MK56130259477855909700	28
608	7	COLEY	Monika	079625947316114	UP11651552728841971412	19
609	2	JANIECE	Stephany	666570380081855	VJ25737014172574335895	24
610	8	KATHLEEN	Veronique	216668541050975	SC97363455311375490141	26
611	3	CATOE	Mayne	386265352053927	VO12904560237700886123	28
612	11	BLISS	Ricardo	474412684262660	GR11844925551230209135	31
613	11	AKIKO	Christinia	950320608136064	FM13864842590594967337	19
614	2	BERTONE	Master	256336671291113	CC07085234414285317882	28
615	2	LEGGIO	Luann	381618482498337	NW09791026474010642060	25
616	2	MOLTON	Manie	853434777664248	KK07948862690285540128	27
617	9	PIEDAD	Redmond	452091371150433	JT21742092771463541788	27
618	1	RANGER	Bosak	151095506008500	KT87895241588744920768	23
619	2	ANAMARIA	Joaquin	047259125976536	WE22795492150641573561	24
620	12	FOUCH	Maddock	713664639440865	SO65217530805332537964	28
621	9	HARRIET	Barb	028109605477042	XQ79482700606874520640	26
622	2	COONEY	Boyles	168577015667223	AP03620278240150682712	24
623	1	STAFF	Chittenden	075120119672677	EU58349678640031591829	30
624	11	EILEEN	Oelke	357678806338582	UZ85319824745039844672	31
625	12	ABELL	Rutigliano	640302986924542	ZW22986263948255745109	19
626	10	EILEEN	Ed	724878783011149	TI99266441456636383510	24
627	2	TORA	Speight	278555075992808	JW69707790417043604708	22
628	4	MINA	Evelia	143327752470242	WJ41361565543379229480	18
629	12	MONIKA	Pickles	251356121524240	PC44701457796581855204	25
630	5	LINCOLN	Elmira	298425231348064	QY89837368740256891123	18
631	6	ANAMARIA	Gerda	099240417361317	LV05606844497354817742	31
632	12	ELMIRA	Hamlin	205305319517950	RW95534226842747533841	31
633	9	GOETZINGER	Haymaker	392298201501953	PQ27244216338861141593	26
634	1	LORENZANA	Josephine	460501509620156	WZ98826935309488017841	18
635	5	DAHN	Lorenzana	298869104346613	OI85131738455770565783	29
636	1	TU	Rudy	031549799822760	CK55924895895682676150	30
637	6	HAITH	Frase	494099027351023	AG96085619029695207564	19
638	3	DANZIGER	Erin	030050167043783	PN79106039710809334435	29
639	12	MERCY	Eddie	672111348825720	PV28237134596374638599	31
640	7	JOSELYN	Josey	062097022118030	TQ34816104505016115466	25
641	10	JOSELYN	Boyd	297276831018705	WS50733745749834693285	21
642	5	BOUDREAUX	Master	567130575141507	VM43116418743408518161	23
643	1	LORENZANA	Chittenden	739601833355337	WR38494390763782548047	27
644	1	EVELIA	Stegall	742658135381418	TD48076601353661080500	31
645	3	WALLACE	Ricardo	100207799461354	HX52694865708502736262	23
646	3	JOSELYN	Boyd	116963022987645	AD17096873684348402363	25
647	2	WESTFIELD	Zahl	901033777857417	KR09731340351070199183	19
648	7	GOETZINGER	Ulysses	820822918630668	LO87141423489018630285	27
649	2	HAYMAKER	Ulysses	199385219208482	SU64583494204326154079	20
650	6	LUANN	Evelia	380038331370755	WP21453519255552132030	28
651	10	ARICA	Carmelita	146913460440836	AP87919613965401616226	18
652	6	CARYN	Molton	375132864180012	EI57667801967456457777	24
653	8	RAFAEL	Duffer	320974208686128	RA55975846803092946524	20
654	4	PATAO	Difilippo	851927790743093	XO88210066295384207171	18
655	4	MAREN	Keli	715087468622615	NU02125956015464202749	19
656	6	MADDOCK	Steil	987216598215774	DP38194976256783659206	21
657	2	GRAIG	Twiford	887271910111007	XC42912731720226577231	19
658	8	EILEEN	Caryn	446345752298704	PT48867810923856001514	23
659	11	JULIANA	Lajuana	775512274747517	RU10210792544340857374	19
660	11	MONIKA	Grays	959238883810741	QH43012973574491395581	29
661	6	CHRISTOPER	Crenshaw	655640557970840	IG59180666634413061686	30
662	1	SATURNINA	Oelke	239217226084125	DG21127052129076970579	27
663	5	MOAD	Grays	435200957462326	AE19321986264124289874	22
664	1	MCQUAID	Rudy	253074262666071	AT74782511673738563656	31
665	6	ASARO	Maddock	074690478649814	WW19393558978305000466	26
666	8	RUDY	Oelke	652819036993754	PC81582053465106569664	31
667	5	SELDEN	Emogene	170981361756177	ZK73956488838573706489	20
668	2	LORENZANA	Coley	889799259808542	LK94513124723884925437	30
669	7	RANGER	Maren	038232113681999	OB46574067060033244212	20
670	4	GOETZINGER	Britni	036375279409643	HF52246733976924440434	31
671	9	STONEBRAKER	Luann	273148766343483	CD91615802501979272509	22
672	11	RUDY	Twiford	877994819188732	EJ50459254515211627969	24
673	8	SIMA	Dorthey	915566748499515	WJ02572276816700133618	24
674	5	PIEDAD	Haymaker	419028825273979	AW47948918456908656112	18
675	4	BERTONE	Lorenzana	038705941832608	TU02976295555847336642	18
676	8	CRENSHAW	Lorenzana	708541308387833	UF01760205895169947932	23
677	2	DUFFER	Christoper	660634012920448	IY17988823117104043465	27
678	7	CAROLYNN	Difilippo	372376869767426	KB43414367926764644727	22
679	1	THURMOND	Frisch	923489715436604	YA05592697241964916898	18
680	10	SELDEN	Lillia	145473073240998	YO54316876863852461792	24
681	7	KIMIKO	Sytsma	852128374510182	GN49087274241158957603	18
682	12	PISANO	Boudreaux	474926979703187	WW01606562121504193022	18
683	12	RUTIGLIANO	Rita	729051596835614	HQ62179188145308920222	24
684	6	PAGE	Sartor	660521047196334	ZY33802434741749143301	29
685	4	CHRISTINIA	Juliana	285863670700250	MF60407432100353204226	24
686	3	STAFF	Kolman	188885967218250	PJ08717638645661474348	30
687	5	JULIANA	Stefania	338859453514598	HP70739687838245718473	24
688	7	COONEY	Oelke	534255679833767	YB98960129198077526222	30
689	7	TEASLEY	Terrell	737514931390223	UG28464306354231021440	25
690	11	EVELIA	Idella	303253411192314	BK42700567665459271052	21
691	11	JOSELYN	Pineo	680549479182705	ZG81153152755521272714	21
692	5	MOLTON	Jovel	361275311956791	IR43416381703989398136	30
693	12	MASTER	Keli	232788671422089	HA67153122205952744053	19
694	9	PAMULA	Winder	435305836782651	OS00224934983714171137	30
695	2	LAJUANA	Moad	489266032226630	LJ29384724866754423872	31
696	1	PEARLINE	Catoe	510359546470110	DV14216720792398898337	27
697	12	HANZLIK	Anamaria	366696546609990	HR31901054623947738191	30
698	1	STEPHANY	Marchelle	065659296874596	LO42381191043914150609	19
699	4	AYESHA	Ricardo	706800392760417	XO00067322006726556406	29
700	10	SATURNINA	Hettie	580034711047800	ZO69502221020227902385	28
701	7	JOSELYN	Towner	332774853753956	ED76734431777959758020	23
702	7	SIMA	Idella	416246659572685	CD06120058421398260029	31
703	10	KENIA	Piedad	149577385184223	IR83096948917062508156	21
704	9	MONTAG	Jovel	447072204722863	YR84962176682335583358	26
705	6	CHITTENDEN	Graig	334882720558212	EE85990323926911405875	25
706	12	BLISS	Maddock	364336472901275	RV38417487971930800587	30
707	2	PAGE	Stefania	790580759838225	RD51389773801522402948	28
708	5	TEASLEY	Westfield	920347014538677	XY94473111382433652275	27
709	1	JULIANA	Francene	097430869339890	WP76812481025811567676	28
710	1	CRENSHAW	Frisch	066984883287671	BI63408709769413263061	19
711	4	HANZLIK	Keli	395377001492323	YZ69255851324685718017	24
712	1	HETTIE	Fouch	189627882154998	GK08120632894103025572	29
713	6	ASKEY	Baro	416326860097706	ZC01516130507111146861	28
714	10	ZAHL	Pineo	385437356169377	UK74512694639813684332	25
715	7	KOLMAN	Abell	281985830630093	EU40462745314648712033	20
716	12	FOUCH	Goetzinger	782480341387311	KK23324699379565859681	31
